SPY,EFA,EEM,TLT
86.807098,34.940952,31.635473,69.673576
86.102959,34.562481,31.432308,69.873344
87.878601,35.524689,32.012775,68.934242
87.457657,35.34507,31.954725,70.133095
87.763779,35.550335,32.186928,70.612656
87.610725,35.492615,32.295761,70.319603
87.350517,35.229603,32.484409,70.272957
87.717857,35.58242,32.963295,69.933388
87.059639,35.069237,32.861725,70.113876
88.812347,36.063526,33.456696,69.692696
88.804688,36.365017,33.442184,70.568466
88.69751,36.24313,33.14468,69.980186
89.19503,36.48048,33.543758,69.672615
89.279198,36.435581,33.521988,69.68602
89.554741,36.358612,33.384129,68.997459
90.251221,36.769142,34.000893,68.890465
89.899139,37.02573,33.942837,67.861008
90.082817,36.903854,33.899303,67.032021
90.526726,36.987244,33.913822,67.573509
89.340454,36.172573,32.839947,67.9813
90.212944,36.852539,33.362362,68.128387
90.411957,36.653667,33.362362,67.319511
90.580353,36.749901,33.398643,67.774055
90.84819,36.891014,33.761425,67.967964
90.863495,36.653667,33.73241,66.918381
90.603294,36.300865,33.159199,66.330078
90.618591,36.583115,33.369621,66.510605
90.687469,36.570286,33.463951,67.132278
90.718071,36.435581,33.833996,66.843208
91.437531,37.038555,34.254837,67.721733
91.804893,37.295143,34.465244,66.340263
93.572891,38.14188,35.24889,66.856644
93.924942,37.975109,35.183586,65.709801
93.748917,37.744179,35.038483,66.004951
93.075394,37.365711,34.595871,64.549622
93.450417,37.474758,34.849819,64.636803
93.098351,37.154015,34.508793,64.60331
91.996239,36.846111,33.67437,64.254547
91.866127,36.820461,33.659859,62.91325
90.434891,35.954468,32.774639,64.475861
90.480835,36.15332,32.941528,64.120392
91.812546,37.057804,33.725163,64.381966
92.065086,37.057804,33.746925,64.777618
91.988586,36.660095,33.645344,65.052635
90.65683,35.556755,32.578751,65.374504
91.996239,36.12125,33.33334,64.207603
90.924713,35.51828,32.506187,65.099594
91.200264,35.203953,32.760136,65.656197
90.687469,34.80624,32.491665,65.99823
92.61618,35.794102,33.42041,64.531174
93.802467,36.474064,34.080704,64.362915
94.055069,36.826878,34.204037,63.858173
93.955574,36.660095,34.145996,64.759979
94.009117,36.679337,33.986382,63.373665
94.353554,36.788383,33.768696,62.761265
94.720909,36.884609,33.652607,63.070786
95.27198,36.967999,33.80497,62.687187
95.333199,37.365711,34.022655,62.922764
95.417412,37.423439,34.073429,62.007523
94.98114,36.929508,33.521988,61.199959
95.532211,37.134762,33.616318,61.623894
95.634529,36.929508,33.667118,62.747784
95.865326,37.012901,33.514748,62.680481
96.47316,37.322403,34.003956,63.117889
96.773216,37.393642,34.12096,62.667019
96.634743,37.374214,34.084396,62.539124
96.673195,37.296509,33.974701,63.097736
96.811699,37.328888,34.003956,61.861984
96.88092,37.652637,34.439285,62.908627
96.727066,37.471333,34.614895,62.861378
96.750137,37.697968,34.856346,63.556904
97.750336,38.008762,35.192902,63.077473
97.696487,37.892216,35.353878,63.151794
98.204292,37.730347,35.266087,61.76067
98.011932,37.296509,34.892925,62.030777
97.819595,37.147579,34.570995,62.361691
97.696487,37.082829,34.212482,62.699322
98.042725,37.335361,34.578304,62.34816
98.927513,38.157696,35.273388,61.861984
98.765953,38.261303,34.966091,62.415695
99.481461,38.4944,35.068531,62.017262
99.650734,38.746925,35.017307,61.726925
98.673599,38.481453,34.746601,62.1726
98.542816,38.151215,34.366131,61.314999
98.765953,38.358421,34.007622,61.801205
99.327583,38.766354,34.271019,61.82822
99.381432,38.68866,34.066143,62.415695
99.766151,38.934715,34.366131,61.470295
100.012337,39.025368,34.249069,61.747177
98.265831,38.157696,33.16621,62.071297
99.004395,38.487923,33.517406,61.598602
100.589371,39.400917,34.329552,61.293633
100.397034,39.368538,34.073467,61.307224
100.620155,39.375019,34.029575,60.798943
100.904816,39.362061,34.022259,60.182346
101.535728,39.485085,34.066143,60.494019
101.99733,39.744099,34.080799,59.938313
101.766533,39.627541,33.297901,60.460159
101.804993,39.368538,32.983299,59.762192
102.412804,39.387962,33.385708,60.622814
102.659019,39.465668,33.217419,60.663452
102.335876,39.349113,33.283276,60.934502
102.982132,39.821796,33.561298,60.737988
103.289894,39.957764,33.678356,60.832829
103.505333,40.093746,33.883228,60.643131
101.427994,38.947651,32.800373,61.551197
100.804817,38.999466,32.829636,61.774818
100.735542,39.031834,32.910126,62.16785
101.812683,39.498035,33.305222,62.533741
102.44355,39.854176,33.502762,62.615105
100.735542,39.297302,33.158897,62.796574
100.950974,39.504509,33.612514,61.831238
102.689812,40.009567,34.278336,61.226154
101.92041,39.646973,34.314919,61.73605
101.120232,39.264938,33.83202,61.341755
102.005058,39.387962,34.285645,60.967884
101.858803,39.400917,34.35149,61.559299
99.973885,38.423172,33.334488,62.592693
100.666321,38.423172,33.678356,62.239166
100.058502,37.736813,33.875919,62.211964
98.912102,36.94685,33.312534,63.143341
97.08094,35.800762,32.632095,63.857159
98.365845,36.992176,33.034508,63.367702
98.723618,37.503712,33.09304,63.537647
100.253624,38.429642,33.729584,63.1637
99.905899,38.31958,33.83202,63.374516
100.191818,38.364902,34.278336,63.292904
101.149994,38.876438,34.673435,62.817017
101.459076,38.449074,34.636848,62.660645
101.211792,38.429642,34.461254,62.749023
101.891792,38.630367,34.856346,62.266327
102.595016,39.090103,35.302662,62.762611
102.45591,38.902325,35.609951,62.63345
102.88858,39.271412,36.180653,62.937931
102.973602,39.323215,36.487942,63.006233
102.958145,39.226086,36.414783,62.753601
103.282692,39.549835,36.612331,61.811459
103.019989,39.355583,36.57576,61.688576
102.664536,39.679344,36.612331,61.360855
102.355431,39.601631,36.180653,61.415535
101.590431,39.232555,35.50021,62.07774
101.582733,39.349113,35.792862,62.466869
101.65995,39.523945,35.902615,62.419098
102.030914,39.465668,35.946526,63.265617
100.887238,38.656288,35.046581,63.409008
101.466812,38.941181,35.551426,63.682098
102.849998,39.931866,36.39283,63.27248
103.375443,40.190872,36.714764,63.217854
103.26725,40.190872,36.414783,63.456791
104.155899,40.501678,36.729397,64.07122
104.835884,41.006744,36.663551,63.415867
105.175903,41.285172,36.363583,63.900551
105.423141,41.090912,36.583057,64.098526
105.260902,41.356392,36.590382,64.201363
104.882256,41.019688,35.778236,64.564751
104.18679,40.670033,35.185593,64.852676
103.244064,39.867123,34.84903,65.469742
103.699982,39.886539,35.302662,65.181808
104.101776,40.171448,35.368519,65.11322
104.990433,40.553478,35.785549,64.647057
103.885422,39.737614,34.995358,65.017235
104.380013,39.867123,35.09779,64.605843
103.576347,39.24551,34.329552,65.188622
102.919525,39.174278,34.278336,65.552048
102.904068,39.258465,34.388096,66.223961
103.823593,39.498035,34.944141,65.346336
104.070862,39.724655,34.717323,65.318916
103.244064,39.161327,34.439285,65.353226
102.046333,38.254818,33.722279,65.668625
101.961357,38.474968,34.058842,65.915375
102.301323,38.721027,34.132004,65.606926
102.772705,39.08363,34.570995,66.16909
103.166794,39.368538,34.936829,66.141678
104.240883,40.184399,35.507523,66.292519
101.899529,39.232555,34.870987,67.188438
101.791344,39.433289,35.20023,65.908546
100.779083,39.452709,35.024628,66.286987
99.71273,38.941181,34.461254,65.784714
99.650902,39.297302,34.73196,66.087471
99.23362,38.792252,34.4832,66.603493
99.990906,39.193703,34.753918,66.335182
98.599976,38.287197,34.000298,66.84436
98.677246,38.34547,33.941776,66.507172
99.929077,39.025368,34.453934,65.502495
98.151764,37.74329,33.714947,66.693008
98.368172,37.613792,33.45887,66.99575
98.661697,37.982864,33.502762,66.679214
99.166458,37.937546,33.451553,66.761765
100.525436,38.759884,34.066143,66.465927
99.919724,38.384289,33.726967,66.507172
99.632385,38.054249,33.682613,67.016403
98.475327,37.691185,33.623512,66.734283
99.352844,38.001431,34.015148,65.819054
100.649696,38.45689,34.480717,65.289207
101.511673,39.130188,34.798481,64.855682
102.482384,39.697872,35.175358,64.75251
103.996651,40.13353,35.589184,64.648903
103.911224,39.895889,35.574406,64.793945
104.035484,39.645065,35.33794,65.125381
105.114891,39.988308,35.825653,64.931961
104.369392,39.493248,35.419224,65.850319
102.482384,38.298477,34.428993,66.837746
102.039696,38.041031,34.081669,67.065567
102.381432,38.608719,34.635906,67.251999
101.674721,38.272076,34.266415,66.292206
102.264931,38.404099,34.480717,66.402702
101.426239,37.836414,34.081669,65.760574
103.072548,38.404099,34.576794,67.127716
103.010445,38.859558,34.680244,66.333626
104.439301,39.684666,35.23447,65.822693
104.509148,39.724274,35.212299,66.319817
103.926773,39.473442,35.138401,65.594841
103.538506,39.711071,35.256641,66.043633
101.418472,38.747345,34.635906,66.05056
101.123367,38.65493,34.665459,66.299171
100.432274,38.753937,34.813259,67.611023
100.00515,38.265472,34.783688,68.293381
97.450279,37.255535,33.712181,70.344002
97.978317,37.473362,33.593945,70.482544
93.38887,34.859409,31.672606,72.990387
93.249107,35.473289,31.465687,70.884361
87.176445,32.826321,28.84231,73.122047
91.230064,35.037628,30.534578,73.343704
87.199707,32.945145,28.916216,75.52594
91.113548,34.522758,30.512405,71.715698
91.727036,34.918808,30.497616,73.135857
93.668442,35.730728,31.207043,72.394608
92.868591,35.209251,30.94101,73.593132
92.930687,35.413879,31.162704,74.88163
88.92366,33.691036,29.692139,76.41964
87.471497,33.116768,29.322651,77.036171
87.541428,33.327984,29.293085,76.842224
90.422432,34.410534,30.320259,75.782249
91.695976,34.423737,30.024685,73.627762
90.298172,33.592026,29.440887,74.424461
91.610573,34.120098,29.943396,75.158821
94.243095,34.932014,30.911446,74.119576
94.491592,34.727371,30.955793,75.311142
94.910957,35.361073,31.591316,74.147346
93.916939,34.925404,31.421345,75.719109
91.517349,34.146511,30.711927,78.178925
90.849495,33.024353,30.394161,78.991951
93.412178,34.007881,31.295725,77.48407
92.441483,33.334587,30.601084,78.178925
90.018593,32.179432,29.566509,79.012779
90.601021,32.04081,29.507395,79.09613
91.431938,32.384056,29.551731,77.970474
92.697716,32.872528,29.470451,78.630592
94.297455,33.58543,29.899057,77.428467
94.855537,33.598625,29.950773,77.991341
93.911072,32.674503,29.064005,79.478287
93.80175,32.806515,28.849709,79.81189
91.038506,31.829586,27.778181,82.452332
88.095772,30.799849,25.827284,85.551399
88.626549,31.149685,26.514524,83.960152
90.734085,31.789986,26.913576,82.612137
91.748886,32.575489,27.7708,81.347504
89.875481,32.021011,26.935751,81.319702
90.585831,32.648094,27.305239,81.882523
88.322121,31.539145,25.938126,83.939362
85.808708,30.70743,25.391287,86.249352
87.689896,31.222296,25.782946,85.155617
89.313469,31.704168,26.381519,84.54261
90.929237,32.555687,27.253511,82.982147
90.320435,32.331253,26.928362,82.369125
93.34124,33.565613,28.132895,81.205757
93.434921,33.50621,28.147678,80.934082
94.254517,33.99469,28.938385,79.75679
94.067192,34.007881,28.679737,80.550919
95.675163,34.403946,29.25614,79.380615
93.84861,33.611828,28.265909,80.75296
95.682961,34.093693,29.019665,80.251366
94.551147,33.479816,28.465435,80.223518
94.964828,33.565613,27.918589,79.65226
96.76796,34.377541,28.716686,78.809372
97.954437,34.892403,29.839933,78.941711
96.049843,34.291729,29.248756,80.947998
97.025543,34.760387,29.788204,79.533867
100.405449,36.681248,31.5987,76.837898
100.382019,36.470024,31.33268,77.645973
97.962242,34.575565,30.1577,80.725082
95.230247,33.493011,29.426105,83.427299
96.783554,33.776852,30.327658,82.386688
98.547676,34.628372,30.638021,81.255188
97.946655,34.192703,30.438505,81.353004
98.555504,34.337929,30.697147,81.869774
99.820007,34.753784,31.059252,80.822197
96.135719,32.971527,29.241364,82.498375
97.041183,33.360992,29.4335,81.26918
98.867722,34.192703,30.142921,80.773338
97.931023,33.58543,29.729092,82.072388
98.414963,33.493011,29.913834,81.960594
96.853836,32.852726,29.108351,82.707924
95.316078,32.496273,28.369366,83.371475
95.214607,32.60849,28.480211,83.350456
93.403664,31.783377,27.563881,83.846367
93.036804,31.690954,27.659945,84.782272
90.983902,30.819639,26.765791,85.613388
90.812195,30.661234,26.677107,84.370224
93.442696,31.968203,27.955544,84.328262
93.70813,32.179432,27.829908,83.636864
97.564156,33.823059,29.566509,82.330772
97.548546,33.532616,29.477829,81.917717
97.462662,33.526009,29.389158,83.065948
98.524254,33.908875,29.869497,82.897896
98.555504,33.75045,29.463047,82.106705
98.92234,33.988087,29.581287,82.40081
96.75235,32.872528,28.517162,83.43
98.391563,33.691036,29.093561,81.714615
96.955292,32.707504,27.999882,82.624794
96.049843,32.265251,27.74124,83.395027
95.027275,31.882389,27.342192,84.970406
95.370743,32.04081,27.519547,84.655342
95.512146,31.908798,27.726465,85.64254
94.490929,31.611757,27.009647,86.727737
97.350273,32.726692,28.141422,84.564262
97.538803,32.553005,28.230959,83.387985
98.402878,32.846947,28.603975,83.738083
99.282646,33.074059,28.715893,82.806923
99.361221,32.927094,28.439846,83.200226
98.057266,32.332558,27.962372,84.738525
99.070572,32.927094,28.28318,84.893013
98.583519,33.087429,28.305555,85.166946
100.154572,33.989273,29.170986,83.888634
100.311691,33.78886,29.006855,82.891174
100.578766,33.287834,28.880028,82.743652
100.319557,32.833584,28.514458,83.396896
100.563072,32.960491,28.812876,83.249359
101.435005,33.461521,29.439566,83.108932
101.489983,33.354637,29.461946,84.190598
101.733482,33.49493,29.581326,84.071205
101.207184,33.134182,29.312737,84.907112
101.599945,33.528336,29.872293,85.300377
102.723282,34.089462,30.625814,84.267929
103.265282,34.510323,30.894388,83.108932
103.650185,34.690689,30.872011,82.167686
103.383087,34.824306,31.170435,81.647911
103.265282,34.630566,31.215195,81.795441
104.129349,34.99131,31.565851,81.59874
103.595207,35.004665,31.439007,82.68045
103.54808,35.064785,31.603153,82.940292
103.194588,34.65062,31.148052,83.916687
103.155327,34.830975,31.416628,84.886024
104.05867,35.378769,32.11047,83.913628
104.223625,35.452244,32.199997,83.878433
105.684715,36.006714,32.737167,82.075966
105.613998,35.833023,32.461117,82.892693
105.88105,36.053474,32.528259,81.864754
106.19529,36.180393,32.759533,81.928146
106.328827,36.273922,32.744621,81.315567
105.543289,35.58585,32.020943,82.371689
106.328827,35.993355,32.543186,82.477341
106.19529,35.726139,32.274601,82.913872
105.700386,35.766212,32.364132,82.766037
106.87085,36.260571,32.714779,82.104118
107.153618,36.420891,32.774464,82.083031
107.200745,36.427574,32.640163,81.174713
106.855087,36.320679,32.699856,82.195702
107.326408,36.621292,32.640163,82.195702
107.562134,36.841743,32.96843,82.730774
107.742767,36.654697,32.640163,83.463013
108.056992,36.995388,33.095268,83.188416
107.63282,36.514404,33.072895,82.681488
108.190514,36.928589,33.386234,81.903091
107.860596,36.587891,33.304169,82.672295
107.4207,36.394165,32.729698,82.016098
105.849663,35.231796,31.632996,83.011063
106.588051,35.666031,32.013481,82.502968
107.648506,36.434258,32.684937,81.677277
108.064819,36.313992,32.670025,81.8396
108.072685,36.220486,32.311909,81.825523
110.020813,36.80835,33.192257,80.38588
109.902962,36.48101,32.670025,78.360535
110.539223,36.828392,32.931137,78.480453
110.692345,37.082233,32.893826,78.635727
111.126266,37.275967,32.767002,77.697166
110.802773,36.835064,32.199997,78.007706
110.621315,36.594574,32.259686,78.889786
109.824417,36.340729,31.767277,79.14386
110.179497,36.594574,32.006016,79.891876
111.725906,37.062191,32.565575,79.482559
111.378708,36.828392,32.393967,80.054214
110.826454,36.574532,31.849348,79.941254
110.6371,36.340729,31.812046,80.541138
111.094681,36.668056,32.04332,79.179123
111.907295,37.095604,32.483505,79.617805
111.449699,36.447601,32.296986,78.238098
110.345169,35.632614,31.715055,79.313553
110.289917,35.418846,31.88665,79.886673
109.051262,35.265205,31.416628,81.754517
107.22084,34.510323,30.804863,82.681358
108.088715,34.99131,31.140589,81.690842
109.500961,35.632614,31.938873,81.351265
108.199173,34.951225,31.45393,82.667229
108.128166,35.205082,31.297256,82.546967
109.729774,35.766212,31.655371,82.497452
109.358955,35.57917,31.506161,82.738014
108.656754,35.365406,31.364412,82.815781
108.838242,35.706097,31.580767,82.829964
107.923012,34.99131,30.976452,83.431343
108.333282,35.271889,31.043608,82.844109
109.816528,35.752857,31.327106,82.419571
110.581879,35.966629,31.52108,82.914848
110.763283,36.11359,31.565851,82.985634
